GO_ID,IC
GO:0007021,0.0
GO:0048487,0.0
GO:0008909,0.0
GO:0006891,0.0
GO:0017119,0.0
GO:0005986,0.0
GO:0050307,0.0
GO:0051879,0.0
GO:0003905,0.0
GO:0004435,0.0
GO:0032549,0.0
GO:0071586,0.0
GO:0009910,0.0
GO:0000105,0.0
GO:0003949,0.0
GO:0016209,0.0
GO:0051920,0.0
GO:0009097,0.0
GO:0004794,0.0
GO:0071025,0.0
GO:0070966,0.0
GO:0070481,0.0
GO:0032509,0.0
GO:0000813,0.0
GO:0003998,0.0
GO:0009873,0.0
GO:0004642,0.0
GO:0009089,0.0
GO:0008837,0.0
GO:0010338,0.0
GO:0009611,0.0
GO:0004867,0.0
GO:0006839,0.0
GO:0031966,0.0
GO:0009317,0.0
GO:0006878,0.0
GO:0008535,0.0
GO:0046408,0.0
GO:0050826,0.0
GO:0006568,0.0
GO:0004640,0.0
GO:0006879,0.0
GO:0006826,0.0
GO:0008716,0.0
GO:0006754,0.0
GO:0000275,0.0
GO:0006865,0.0
GO:0006426,0.0
GO:0004820,0.0
GO:0004801,0.0
GO:0048316,0.0
GO:0003919,0.0
GO:0045041,0.0
GO:0032786,0.0
GO:0090481,0.0
GO:0000139,0.0
GO:0015165,0.0
GO:0007623,0.0
GO:0018580,0.0
GO:0018279,0.0
GO:0006564,0.0
GO:0004617,0.0
GO:0003980,0.0
GO:0006432,0.0
GO:0004826,0.0
GO:0004449,0.0
GO:0003879,0.0
GO:0009349,0.0
GO:0000906,0.0
GO:0016973,0.0
GO:0043419,0.0
GO:0009039,0.0
GO:0016197,0.0
GO:0032963,0.0
GO:0003968,0.0
GO:0004616,0.0
GO:0032040,0.0
GO:0009902,0.0
GO:0000228,0.0
GO:0010315,0.0
GO:0010329,0.0
GO:0050482,0.0
GO:0006644,0.0
GO:0004623,0.0
GO:0071013,0.0
GO:0008622,0.0
GO:0030418,0.0
GO:0030410,0.0
GO:0009226,0.0
GO:0031080,0.0
GO:0000045,0.0
GO:0000422,0.0
GO:0009678,0.0
GO:0009247,0.0
GO:0016036,0.0
GO:0006788,0.0
GO:0004392,0.0
GO:0036361,0.0
GO:0016855,0.0
GO:0005457,0.0
GO:0016879,0.0
GO:0019988,0.0
GO:0043399,0.0
GO:0006420,0.0
GO:0004814,0.0
GO:0009972,0.0
GO:0004126,0.0
GO:0006487,0.0
GO:0034998,0.0
GO:0006499,0.0
GO:0004379,0.0
GO:0006378,0.0
GO:0005849,0.0
GO:0042753,0.0
GO:0005985,0.0
GO:0016157,0.0
GO:0006446,0.0
GO:1990426,0.0
GO:0006546,0.0
GO:0006544,0.0
GO:0004375,0.0
GO:0006783,0.0
GO:0004325,0.0
GO:0045739,0.0
GO:0006408,0.0
GO:0006623,0.0
GO:0012511,0.0
GO:0009976,0.0
GO:0003688,0.0
GO:0030008,0.0
GO:0070682,0.0
GO:0006168,0.0
GO:0003999,0.0
GO:0003860,0.0
GO:0060918,0.0
GO:0099402,0.0
GO:0034508,0.0
GO:0000776,0.0
GO:0016783,0.0
GO:0005853,0.0
GO:0004359,0.0
GO:0006388,0.0
GO:0003972,0.0
GO:0005548,0.0
GO:0032324,0.0
GO:0008276,0.0
GO:0033897,0.0
GO:0009966,0.0
GO:0006325,0.0
GO:0032456,0.0
GO:1990745,0.0
GO:0016538,0.0
GO:0006801,0.0
GO:0004784,0.0
GO:0006529,0.0
GO:0004066,0.0
GO:0005672,0.0
GO:0015450,0.0
GO:0042026,0.0
GO:0045132,0.0
GO:0000775,0.0
GO:0043043,0.0
GO:0016866,0.0
GO:0010029,0.0
GO:0000151,0.0
GO:0006571,0.0
GO:0008977,0.0
GO:0004665,0.0
GO:0005689,0.0
GO:0005681,0.0
GO:0030623,0.0
GO:0017070,0.0
GO:0005740,0.0
GO:0000811,0.0
GO:0001678,0.0
GO:0005536,0.0
GO:0004396,0.0
GO:0006090,0.0
GO:0045254,0.0
GO:0004742,0.0
GO:0036092,0.0
GO:0007033,0.0
GO:0015969,0.0
GO:0090228,0.0
GO:0008963,0.0
GO:0006995,0.0
GO:0006970,0.0
GO:0008970,0.0
GO:0065003,0.0
GO:0008184,0.0
GO:0004645,0.0
GO:0006955,0.0
GO:0005579,0.0
GO:0006101,0.0
GO:0004108,0.0
GO:0008531,0.0
GO:0019419,0.0
GO:0030515,0.0
GO:0004047,0.0
GO:0009072,0.0
GO:0004334,0.0
GO:0055087,0.0
GO:0044070,0.0
GO:0034227,0.0
GO:0002098,0.0
GO:0004527,0.0
GO:0035299,0.0
GO:0006591,0.0
GO:0004585,0.0
GO:0046080,0.0
GO:0004170,0.0
GO:0016559,0.0
GO:0005779,0.0
GO:0007155,0.0
GO:0009249,0.0
GO:0033819,0.0
GO:0004852,0.0
GO:0009834,0.0
GO:0015020,0.0
GO:0045168,0.0
GO:0016274,0.0
GO:0033017,0.0
GO:0016798,0.0
GO:0003725,0.0
GO:0010038,0.0
GO:0004639,0.0
GO:1901001,0.0
GO:0003849,0.0
GO:0004077,0.0
GO:0051304,0.0
GO:0007093,0.0
GO:0004712,0.0
GO:0034427,0.0
GO:0000175,0.0
GO:0000439,0.0
GO:0004655,0.0
GO:0008534,0.0
GO:0042274,0.0
GO:0005338,0.0
GO:0007062,0.0
GO:0008278,0.0
GO:0051016,0.0
GO:0008290,0.0
GO:0031124,0.0
GO:0008889,0.0
GO:0042025,0.0
GO:0016813,0.0
GO:0008942,0.0
GO:0006482,0.0
GO:0051723,0.0
GO:0044571,0.0
GO:0031071,0.0
GO:0004534,0.0
GO:0008200,0.0
GO:0008615,0.0
GO:0004733,0.0
GO:0048658,0.0
GO:0004809,0.0
GO:0009045,0.0
GO:0000082,0.0
GO:0018342,0.0
GO:0008318,0.0
GO:0008253,0.0
GO:0051060,0.0
GO:0032515,0.0
GO:0004865,0.0
GO:0004107,0.0
GO:0019905,0.0
GO:0000162,0.0
GO:0004049,0.0
GO:0001188,0.0
GO:0006360,0.0
GO:0070860,0.0
GO:0001164,0.0
GO:0035065,0.0
GO:0030532,0.0
GO:0003830,0.0
GO:0000712,0.0
GO:0030171,0.0
GO:0006425,0.0
GO:0004819,0.0
GO:0035196,0.0
GO:1903730,0.0
GO:0031012,0.0
GO:0071439,0.0
GO:0032051,0.0
GO:0033925,0.0
GO:0033567,0.0
GO:0017108,0.0
GO:0043142,0.0
GO:0004729,0.0
GO:0043461,0.0
GO:0045721,0.0
GO:0008444,0.0
GO:0004848,0.0
GO:0002953,0.0
GO:0006188,0.0
GO:0009152,0.0
GO:0004018,0.0
GO:0004591,0.0
GO:0046168,0.0
GO:0006072,0.0
GO:0009331,0.0
GO:0004367,0.0
GO:0048280,0.0
GO:0000829,0.0
GO:0019318,0.0
GO:0032543,0.0
GO:0016888,0.0
GO:0051513,0.0
GO:0090116,0.0
GO:0003886,0.0
GO:0006725,0.0
GO:0008198,0.0
GO:0018026,0.0
GO:0016279,0.0
GO:0010227,0.0
GO:0000225,0.0
GO:1990316,0.0
GO:0019915,0.0
GO:0004866,0.0
GO:0051252,0.0
GO:0008428,0.0
GO:1901135,0.0
GO:0097367,0.0
GO:0005982,0.0
GO:0019203,0.0
GO:0005663,0.0
GO:0003689,0.0
GO:0032968,0.0
GO:0003964,0.0
GO:0003721,0.0
GO:0003916,0.0
GO:0006144,0.0
GO:0004846,0.0
GO:0061635,0.0
GO:0051091,0.0
GO:0004329,0.0
GO:0016872,0.0
GO:0035494,0.0
GO:0070469,0.0
GO:0019427,0.0
GO:0016208,0.0
GO:0003987,0.0
GO:0018344,0.0
GO:0005968,0.0
GO:0046554,0.0
GO:0004127,0.0
GO:0009041,0.0
GO:0032886,0.0
GO:0004368,0.0
GO:0015937,0.0
GO:0004140,0.0
GO:0090522,0.0
GO:0004373,0.0
GO:0033557,0.0
GO:0008661,0.0
GO:0030259,0.0
GO:0016298,0.0
GO:0009452,0.0
GO:0000062,0.0
GO:0030173,0.0
GO:0019211,0.0
GO:0016300,0.0
GO:0003839,0.0
GO:0015689,0.0
GO:0015098,0.0
GO:0050355,0.0
GO:0004576,0.0
GO:0007030,0.0
GO:0006421,0.0
GO:0004816,0.0
GO:0006348,0.0
GO:0008780,0.0
GO:0008252,0.0
GO:1901671,0.0
GO:0046914,0.0
GO:0009264,0.0
GO:0042138,0.0
GO:0006436,0.0
GO:0004830,0.0
GO:0008235,0.0
GO:0005785,0.0
GO:0005047,0.0
GO:0046524,0.0
GO:0006851,0.0
GO:0046417,0.0
GO:0004106,0.0
GO:0045747,0.0
GO:0004370,0.0
GO:0000077,0.0
GO:0030896,0.0
GO:0050518,0.0
GO:0070567,0.0
GO:0006166,0.0
GO:0004422,0.0
GO:0006423,0.0
GO:0004817,0.0
GO:0006874,0.0
GO:0003913,0.0
GO:0046653,0.0
GO:0008115,0.0
GO:0070300,0.0
GO:0004112,0.0
GO:0046148,0.0
GO:0030148,0.0
GO:0042284,0.0
GO:0004455,0.0
GO:0006729,0.0
GO:0008124,0.0
GO:0004587,0.0
GO:0043161,0.0
GO:0006241,0.0
GO:0006183,0.0
GO:0006228,0.0
GO:0006165,0.0
GO:0004550,0.0
GO:0010265,0.0
GO:0016410,0.0
GO:0004834,0.0
GO:0007051,0.0
GO:0009094,0.0
GO:0004664,0.0
GO:0006429,0.0
GO:0004823,0.0
GO:0006850,0.0
GO:0004644,0.0
GO:0000245,0.0
GO:0009396,0.0
GO:0004326,0.0
GO:0033588,0.0
GO:0030956,0.0
GO:0050567,0.0
GO:0033971,0.0
GO:1904668,0.0
GO:0010997,0.0
GO:0097027,0.0
GO:0005854,0.0
GO:0009341,0.0
GO:0004565,0.0
GO:0016180,0.0
GO:0032039,0.0
GO:0070072,0.0
GO:0031262,0.0
GO:0009360,0.0
GO:0016851,0.0
GO:0006433,0.0
GO:0004827,0.0
GO:0004797,0.0
GO:0035246,0.0
GO:0019432,0.0
GO:0016558,0.0
GO:0006450,0.0
GO:0006336,0.0
GO:0003885,0.0
GO:0048367,0.0
GO:0004735,0.0
GO:0004602,0.0
GO:0007059,0.0
GO:0000940,0.0
GO:0005876,0.0
GO:0010206,0.0
GO:0034477,0.0
GO:0071821,0.0
GO:0046406,0.0
GO:0042286,0.0
GO:0031422,0.0
GO:0047793,0.0
GO:0004055,0.0
GO:0006097,0.0
GO:0004474,0.0
GO:0008987,0.0
GO:0009446,0.0
GO:0047632,0.0
GO:0004668,0.0
GO:0050511,0.0
GO:0008381,0.0
GO:0008541,0.0
GO:0080009,0.0
GO:0000381,0.0
GO:0008107,0.0
GO:0016857,0.0
GO:0071669,0.0
GO:0004647,0.0
GO:0052861,0.0
GO:0000784,0.0
GO:0043047,0.0
GO:0006233,0.0
GO:0004798,0.0
GO:0032783,0.0
GO:0071951,0.0
GO:0004479,0.0
GO:0000785,0.0
GO:0003868,0.0
GO:0016701,0.0
GO:0007076,0.0
GO:0000796,0.0
GO:0033063,0.0
GO:0016730,0.0
GO:0080019,0.0
GO:0033566,0.0
GO:0008274,0.0
GO:0008652,0.0
GO:0003871,0.0
GO:0050515,0.0
GO:0004488,0.0
GO:0046951,0.0
GO:0004419,0.0
GO:0050311,0.0
GO:0006106,0.0
GO:0045239,0.0
GO:0004333,0.0
GO:0005746,0.0
GO:0047216,0.0
GO:0106050,0.0
GO:0051321,0.0
GO:0060828,0.0
GO:0051018,0.0
GO:0009864,0.0
GO:0009694,0.0
GO:0080123,0.0
GO:0040029,0.0
GO:0003866,0.0
GO:0004802,0.0
GO:0006897,0.0
GO:0046577,0.0
GO:0006069,0.0
GO:0051903,0.0
GO:0015940,0.0
GO:0004592,0.0
GO:0010087,0.0
GO:0033612,0.0
GO:2000123,0.0
GO:0042644,0.0
GO:0016984,0.0
GO:0004425,0.0
GO:0006435,0.0
GO:0004829,0.0
GO:0031204,0.0
GO:0004648,0.0
GO:0098519,0.0
GO:0000278,0.0
GO:0016480,0.0
GO:0008762,0.0
GO:0008839,0.0
GO:0070402,0.0
GO:0006562,0.0
GO:0004657,0.0
GO:0030289,0.0
GO:0016174,0.0
GO:0007142,0.0
GO:0004109,0.0
GO:0031023,0.0
GO:0008915,0.0
GO:0009312,0.0
GO:0005795,0.0
GO:0008455,0.0
GO:0003934,0.0
GO:0006884,0.0
GO:0000387,0.0
GO:0034709,0.0
GO:0034715,0.0
GO:0046938,0.0
GO:0016756,0.0
GO:0005784,0.0
GO:0043023,0.0
GO:0008484,0.0
GO:0008863,0.0
GO:0008734,0.0
GO:0005983,0.0
GO:0009236,0.0
GO:0016852,0.0
GO:0003333,0.0
GO:0004750,0.0
GO:0044206,0.0
GO:0004849,0.0
GO:0004072,0.0
GO:0072583,0.0
GO:0030122,0.0
GO:0035615,0.0
GO:0008047,0.0
GO:0005749,0.0
GO:0019008,0.0
GO:0030366,0.0
GO:0004164,0.0
GO:0006491,0.0
GO:0000373,0.0
GO:0015919,0.0
GO:0001401,0.0
GO:0006438,0.0
GO:0004832,0.0
GO:0070476,0.0
GO:0016435,0.0
GO:0010223,0.0
GO:0008643,0.0
GO:0015293,0.0
GO:0008418,0.0
GO:0003864,0.0
GO:0008835,0.0
GO:0009695,0.0
GO:0046423,0.0
GO:0006011,0.0
GO:0003983,0.0
GO:0010112,0.0
GO:0009229,0.0
GO:0006772,0.0
GO:0030975,0.0
GO:0004788,0.0
GO:0006996,0.0
GO:0007005,0.0
GO:0031307,0.0
GO:0010239,0.0
GO:0009658,0.0
GO:0009536,0.0
GO:0010390,0.0
GO:0008676,0.0
GO:0017196,0.0
GO:0031417,0.0
GO:0000380,0.0
GO:0017186,0.0
GO:0016603,0.0
GO:0043666,0.0
GO:0004864,0.0
GO:0031390,0.0
GO:0003952,0.0
GO:0098869,0.0
GO:0042023,0.0
GO:0009330,0.0
GO:0044238,0.0
GO:0016149,0.0
GO:0043968,0.0
GO:0043967,0.0
GO:0009707,0.0
GO:0009411,0.0
GO:0032465,0.0
GO:0009298,0.0
GO:0004615,0.0
GO:0070192,0.0
GO:0048236,0.0
GO:0008840,0.0
GO:0098599,0.0
GO:0005788,0.0
GO:0052824,0.0
GO:0002943,0.0
GO:0048312,0.0
GO:0015846,0.0
GO:0042597,0.0
GO:0019808,0.0
GO:0030124,0.0
GO:0019348,0.0
GO:0000938,0.0
GO:0006515,0.0
GO:0004176,0.0
GO:1990380,0.0
GO:0005673,0.0
GO:0015996,0.0
GO:0047746,0.0
GO:0034220,0.0
GO:0045900,0.0
GO:0046429,0.0
GO:0004560,0.0
GO:0019985,0.0
GO:0016035,0.0
GO:0031429,0.0
GO:0004124,0.0
GO:0003855,0.0
GO:0004764,0.0
GO:0051011,0.0
GO:0030054,0.0
GO:0004452,0.0
GO:0008703,0.0
GO:0048573,0.0
GO:0008429,0.0
GO:0043140,0.0
GO:0009067,0.0
GO:0001731,0.0
GO:0006014,0.0
GO:0004747,0.0
GO:0016125,0.0
GO:0047750,0.0
GO:0070449,0.0
GO:0006659,0.0
GO:0010224,0.0
GO:0009881,0.0
GO:0034450,0.0
GO:0004638,0.0
GO:0018343,0.0
GO:0005965,0.0
GO:0006102,0.0
GO:0004450,0.0
GO:0006402,0.0
GO:0004654,0.0
GO:0009306,0.0
GO:0048278,0.0
GO:0004635,0.0
GO:0004636,0.0
GO:0019632,0.0
GO:0008176,0.0
GO:0051382,0.0
GO:0019237,0.0
GO:0008568,0.0
GO:0010264,0.0
GO:0019140,0.0
GO:0000126,0.0
GO:0000995,0.0
GO:0006525,0.0
GO:0006596,0.0
GO:0050126,0.0
GO:0050821,0.0
GO:0042301,0.0
GO:0003995,0.0
GO:0032947,0.0
GO:0015801,0.0
GO:0015173,0.0
GO:0051568,0.0
GO:0048188,0.0
GO:0004400,0.0
GO:0000266,0.0
GO:0003975,0.0
GO:0070773,0.0
GO:0032469,0.0
GO:0005262,0.0
GO:0000070,0.0
GO:0016407,0.0
GO:0004001,0.0
GO:0006223,0.0
GO:0004845,0.0
GO:0004583,0.0
GO:0004358,0.0
GO:0030154,0.0
GO:0042761,0.0
GO:0008175,0.0
GO:0036402,0.0
GO:0030604,0.0
GO:0033314,0.0
GO:0010212,0.0
GO:0042398,0.0
GO:0006750,0.0
GO:0004357,0.0
GO:0000469,0.0
GO:0004521,0.0
GO:0004315,0.0
GO:0048034,0.0
GO:0008495,0.0
GO:0016709,0.0
GO:0006680,0.0
GO:0004348,0.0
GO:0006431,0.0
GO:0004825,0.0
GO:0006555,0.0
GO:0004489,0.0
GO:0043190,0.0
GO:0042281,0.0
GO:0042752,0.0
GO:0004424,0.0
GO:0016884,0.0
GO:0031146,0.0
GO:0032266,0.0
GO:0042273,0.0
GO:0006480,0.0
GO:0050080,0.0
GO:0030071,0.0
GO:0000256,0.0
GO:0004038,0.0
GO:0050897,0.0
GO:0045910,0.0
GO:0000741,0.0
GO:0031348,0.0
GO:0035312,0.0
GO:0009584,0.0
GO:0018298,0.0
GO:0017006,0.0
GO:0009585,0.0
GO:0006409,0.0
GO:0071528,0.0
GO:0000390,0.0
GO:0071008,0.0
GO:0019354,0.0
GO:0042779,0.0
GO:0003906,0.0
GO:0016799,0.0
GO:0003862,0.0
GO:0048476,0.0
GO:0045087,0.0
GO:0031519,0.0
GO:0042549,0.0
GO:0010242,0.0
GO:0019673,0.0
GO:0008446,0.0
GO:0050242,0.0
GO:0070603,0.0
GO:0044030,0.0
GO:0004417,0.0
GO:0045281,0.0
GO:0000104,0.0
GO:0016166,0.0
GO:0006285,0.0
GO:0019104,0.0
GO:0004584,0.0
GO:0035303,0.0
GO:0008612,0.0
GO:0016598,0.0
GO:0004057,0.0
GO:0000055,0.0
GO:0000056,0.0
GO:0009738,0.0
GO:0004594,0.0
GO:0017112,0.0
GO:0006627,0.0
GO:0043162,0.0
GO:0030904,0.0
GO:0050790,0.0
GO:0004197,0.0
GO:0017148,0.0
GO:0030598,0.0
GO:1900034,0.0
GO:0009555,0.0
GO:0006541,0.0
GO:0004088,0.0
GO:0019856,0.0
GO:0004151,0.0
GO:0016812,0.0
GO:0048564,0.0
GO:0000107,0.0
GO:0016833,0.0
GO:0090114,0.0
GO:1904263,0.0
GO:0006637,0.0
GO:0000808,0.0
GO:0019499,0.0
GO:0050017,0.0
GO:0031122,0.0
GO:0000930,0.0
GO:0001682,0.0
GO:0005655,0.0
GO:0000172,0.0
GO:0004641,0.0
GO:0001503,0.0
GO:0009443,0.0
GO:0008478,0.0
GO:0004476,0.0
GO:0006333,0.0
GO:0051743,0.0
GO:0009688,0.0
GO:0009540,0.0
GO:0001882,0.0
GO:0019358,0.0
GO:0004516,0.0
GO:0015631,0.0
GO:0015444,0.0
GO:0009904,0.0
GO:0031209,0.0
GO:0043998,0.0
GO:0010485,0.0
GO:0004363,0.0
GO:0006481,0.0
GO:0004671,0.0
GO:0000176,0.0
GO:0046422,0.0
GO:0033674,0.0
GO:0006417,0.0
GO:0042981,0.0
GO:0006625,0.0
GO:0008022,0.0
GO:0003923,0.0
GO:0042742,0.0
GO:0016719,0.0
GO:0030015,0.0
GO:0033499,0.0
GO:0008108,0.0
GO:0033947,0.0
GO:1990879,0.0
GO:0004496,0.0
GO:0071266,0.0
GO:0004121,0.0
GO:0016633,0.0
GO:0016899,0.0
GO:1904667,0.0
GO:0051783,0.0
GO:0033862,0.0
GO:0036265,0.0
GO:0007219,0.0
GO:0010011,0.0
GO:0080110,0.0
GO:0001525,0.0
GO:0019408,0.0
GO:1904423,0.0
GO:0046522,0.0
GO:0010183,0.0
GO:0036033,0.0
GO:0010099,0.0
GO:0008836,0.0
GO:0015377,0.0
GO:0032542,0.0
GO:0030328,0.0
GO:0016670,0.0
GO:0001735,0.0
GO:0034470,0.0
GO:0016072,0.0
GO:0045737,0.0
GO:0005675,0.0
GO:0061575,0.0
GO:0004000,0.0
GO:0071555,0.0
GO:0047480,0.0
GO:0004844,0.0
GO:0009088,0.0
GO:0004073,0.0
GO:0042558,0.0
GO:0003848,0.0
GO:0004156,0.0
GO:0008349,0.0
GO:0002100,0.0
GO:0008251,0.0
GO:0005085,0.0
GO:0061015,0.0
GO:0072321,0.0
GO:0090266,0.0
GO:0000818,0.0
GO:0036377,0.0
GO:0004631,0.0
GO:0046621,0.0
GO:0050290,0.0
GO:0001004,0.0
GO:0042793,0.0
GO:0000427,0.0
GO:0016040,0.0
GO:0045022,0.0
GO:0043551,0.0
GO:0006379,0.0
GO:0005847,0.0
GO:0005451,0.0
GO:0034457,0.0
GO:0004048,0.0
GO:0005761,0.0
GO:0004806,0.0
GO:0000213,0.0
GO:0019287,0.0
GO:0004163,0.0
GO:0008972,0.0
GO:0004789,0.0
GO:0003942,0.0
GO:0042276,0.0
GO:0008134,0.0
GO:0071705,0.0
GO:0043189,0.0
GO:0046622,0.0
GO:0010082,0.0
GO:0005657,0.0
GO:0051168,0.0
GO:0005635,0.0
GO:0003991,0.0
GO:0061617,0.0
GO:0004399,0.0
GO:0006784,0.0
GO:0035098,0.0
GO:0019277,0.0
GO:0008760,0.0
GO:1902979,0.0
GO:0003938,0.0
GO:0000212,0.0
GO:0004141,0.0
GO:0051028,0.0
GO:0010024,0.0
GO:0016636,0.0
GO:0006534,0.0
GO:0031668,0.0
GO:0080008,0.0
GO:0009225,0.0
GO:0008460,0.0
GO:0009450,0.0
GO:0009013,0.0
GO:0052624,0.0
GO:0008442,0.0
GO:0009063,0.0
GO:0070204,0.0
GO:0070205,0.0
GO:0070176,0.0
GO:0043093,0.0
GO:0090529,0.0
GO:0008193,0.0
GO:0009060,0.0
GO:0019646,0.0
GO:0015002,0.0
GO:0008202,0.0
GO:0015671,0.0
GO:0004316,0.0
GO:0031361,0.0
GO:0071816,0.0
GO:0042623,0.0
GO:0019135,0.0
GO:0009960,0.0
GO:0080113,0.0
GO:0043484,0.0
GO:0015700,0.0
GO:0015105,0.0
GO:0009252,0.0
GO:0008763,0.0
GO:0032049,0.0
GO:0016838,0.0
GO:0016987,0.0
GO:0019290,0.0
GO:0008667,0.0
GO:0000271,0.0
GO:0009639,0.0
GO:0032196,0.0
GO:0006313,0.0
GO:0004803,0.0
GO:0015727,0.0
GO:0015129,0.0
GO:0044780,0.0
GO:0071973,0.0
GO:0009424,0.0
GO:0008851,0.0
GO:0008853,0.0
GO:0070069,0.0
GO:0015288,0.0
GO:0009267,0.0
GO:0015891,0.0
GO:0009279,0.0
